LID,Glottocode,Language,SelectorID,SelectorLabel,SelectorType,SelectorTypeBinned,IsSelectorSurveyComplete,MarkerID,SelectedRole,ReferentialCondition,CoargumentRoleCondition,CoargumentReferentialCondition,PredicateClassID,SemanticCondition,SyntacticDomainCondition,ClauseRankCondition,CategoryCondition,DiathesisCondition,PolarityCondition
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,T,N-nsyncr2832,,,3,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,P,1sgPro,,,2,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,T,1sgPro,,,3,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,P,1duPro,,,2,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,T,1duPro,,,3,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,P,1plPro,,,2,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,T,1plPro,,,3,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,P,2sgPro,,,2,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,T,2sgPro,,,3,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,P,2duPro,,,2,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,T,2duPro,,,3,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,P,2plPro,,,2,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,T,2plPro,,,3,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,P,3sgPro-masc2832,,,2,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,T,3sgPro-masc2832,,,3,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,P,3sgPro-fem2832,,,2,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,T,3sgPro-fem2832,,,3,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,P,3plPro-masc2832,,,2,default,,main,,ACT,
2832,goth1244,Gothic,4745,ACC case,case marker or adposition,case,TRUE,4902,T,3plPro-masc2832,,,3,default,,main,,ACT,
2832,goth1244,Gothic,4746,DAT case,case marker or adposition,case,TRUE,4903,G,,,,3,default,,main,,ACT,
2832,goth1244,Gothic,4747,S/A agreement,agreement (grammatical),agreement (syntax),TRUE,4904,S,,,,1,default,,main,,ACT,
2832,goth1244,Gothic,4747,S/A agreement,agreement (grammatical),agreement (syntax),TRUE,4904,Atr,,,,2,default,,main,,ACT,
2832,goth1244,Gothic,4747,S/A agreement,agreement (grammatical),agreement (syntax),TRUE,4904,Aditr,,,,3,default,,main,,ACT,
1704,kama1373,Kamayurá,4748,je- ‘1sP’ agreement,agreement (marker),agreement (marker),TRUE,4905,P,1sg,Atr,2sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4748,je- ‘1sP’ agreement,agreement (marker),agreement (marker),TRUE,4905,P,1sg,Atr,2pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4748,je- ‘1sP’ agreement,agreement (marker),agreement (marker),TRUE,4905,P,1sg,Atr,3sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4748,je- ‘1sP’ agreement,agreement (marker),agreement (marker),TRUE,4905,P,1sg,Atr,3pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4748,je- ‘1sP’ agreement,agreement (marker),agreement (marker),TRUE,4905,S,1sg,,,1017,default,,,,ACT,
1704,kama1373,Kamayurá,4749,jene- ‘1inclP’ agreement,agreement (marker),agreement (marker),TRUE,4906,P,1pl.incl,Atr,3sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4749,jene- ‘1inclP’ agreement,agreement (marker),agreement (marker),TRUE,4906,P,1pl.incl,Atr,3pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4749,jene- ‘1inclP’ agreement,agreement (marker),agreement (marker),TRUE,4906,S,1pl.incl,,,1017,default,,,,ACT,
1704,kama1373,Kamayurá,4750,ore- ‘1exclP’ agreement,agreement (marker),agreement (marker),TRUE,4907,S,1pl.excl,,,1017,default,,,,ACT,
1704,kama1373,Kamayurá,4750,ore- ‘1exclP’ agreement,agreement (marker),agreement (marker),TRUE,4907,P,1pl.excl,Atr,2sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4750,ore- ‘1exclP’ agreement,agreement (marker),agreement (marker),TRUE,4907,P,1pl.excl,Atr,2pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4750,ore- ‘1exclP’ agreement,agreement (marker),agreement (marker),TRUE,4907,P,1pl.excl,Atr,3sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4750,ore- ‘1exclP’ agreement,agreement (marker),agreement (marker),TRUE,4907,P,1pl.excl,Atr,3pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4751,ne- ‘2sP’ agreement,agreement (marker),agreement (marker),TRUE,4908,S,2sg,,,1017,default,,,,ACT,
1704,kama1373,Kamayurá,4751,ne- ‘2sP’ agreement,agreement (marker),agreement (marker),TRUE,4908,P,2sg,Atr,3sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4751,ne- ‘2sP’ agreement,agreement (marker),agreement (marker),TRUE,4908,P,2sg,Atr,3pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4752,"pe- ‘2pA’, ‘2pP’ agreement",agreement (marker),agreement (marker),TRUE,4909,P,2pl,Atr,3sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4752,"pe- ‘2pA’, ‘2pP’ agreement",agreement (marker),agreement (marker),TRUE,4909,P,2pl,Atr,3pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4752,"pe- ‘2pA’, ‘2pP’ agreement",agreement (marker),agreement (marker),TRUE,4909,S,2pl,,,1017,default,,,,ACT,
1704,kama1373,Kamayurá,4752,"pe- ‘2pA’, ‘2pP’ agreement",agreement (marker),agreement (marker),TRUE,4909,Atr,2pl,P,3sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4752,"pe- ‘2pA’, ‘2pP’ agreement",agreement (marker),agreement (marker),TRUE,4909,Atr,2pl,P,3pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4752,"pe- ‘2pA’, ‘2pP’ agreement",agreement (marker),agreement (marker),TRUE,4909,S,2pl,,,1,default,,,,ACT,
1704,kama1373,Kamayurá,4753,o- ‘3A’ agreement,agreement (marker),agreement (marker),TRUE,4910,Atr,3sg,P,3sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4753,o- ‘3A’ agreement,agreement (marker),agreement (marker),TRUE,4910,Atr,3sg,P,3pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4753,o- ‘3A’ agreement,agreement (marker),agreement (marker),TRUE,4910,Atr,3pl,P,3sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4753,o- ‘3A’ agreement,agreement (marker),agreement (marker),TRUE,4910,Atr,3pl,P,3pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4753,o- ‘3A’ agreement,agreement (marker),agreement (marker),TRUE,4910,S,3pl,,,1,default,,,,ACT,
1704,kama1373,Kamayurá,4753,o- ‘3A’ agreement,agreement (marker),agreement (marker),TRUE,4910,S,3sg,,,1,default,,,,ACT,
1704,kama1373,Kamayurá,4755,ere- ‘2sA’ agreement,agreement (marker),agreement (marker),TRUE,4912,Atr,2sg,P,3sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4755,ere- ‘2sA’ agreement,agreement (marker),agreement (marker),TRUE,4912,Atr,2sg,P,3pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4755,ere- ‘2sA’ agreement,agreement (marker),agreement (marker),TRUE,4912,S,2sg,,,1,default,,,,ACT,
1704,kama1373,Kamayurá,4756,"oro- ‘1exclA’, ‘1s>2s’ agreement",agreement (marker),agreement (marker),TRUE,4913,Atr,1pl.excl,P,3sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4756,"oro- ‘1exclA’, ‘1s>2s’ agreement",agreement (marker),agreement (marker),TRUE,4913,Atr,1pl.excl,P,3pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4756,"oro- ‘1exclA’, ‘1s>2s’ agreement",agreement (marker),agreement (marker),TRUE,4913,Atr,1pl.excl,P,2sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4756,"oro- ‘1exclA’, ‘1s>2s’ agreement",agreement (marker),agreement (marker),TRUE,4913,S,1pl.excl,,,1,default,,,,ACT,
1704,kama1373,Kamayurá,4756,"oro- ‘1exclA’, ‘1s>2s’ agreement",agreement (marker),agreement (marker),TRUE,4913,Atr,1sg,P,2sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4756,"oro- ‘1exclA’, ‘1s>2s’ agreement",agreement (marker),agreement (marker),TRUE,4913,P,2sg,Atr,1sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4757,ja- ‘1inclA’ agreement,agreement (marker),agreement (marker),TRUE,4914,Atr,1pl.incl,P,3sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4757,ja- ‘1inclA’ agreement,agreement (marker),agreement (marker),TRUE,4914,Atr,1pl.incl,P,3pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4757,ja- ‘1inclA’ agreement,agreement (marker),agreement (marker),TRUE,4914,S,1pl.incl,,,1,default,,,,ACT,
1704,kama1373,Kamayurá,4758,a- ‘1sgA’ agreement,agreement (marker),agreement (marker),TRUE,4915,Atr,1sg,P,3sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4758,a- ‘1sgA’ agreement,agreement (marker),agreement (marker),TRUE,4915,Atr,1sg,P,3pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4758,a- ‘1sgA’ agreement,agreement (marker),agreement (marker),TRUE,4915,S,1sg,,,1,default,,,,ACT,
1704,kama1373,Kamayurá,4759,opo- ‘1>2p’ agreement,agreement (marker),agreement (marker),TRUE,4916,Atr,1sg,P,2pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4759,opo- ‘1>2p’ agreement,agreement (marker),agreement (marker),TRUE,4916,Atr,1pl.excl,P,2pl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4759,opo- ‘1>2p’ agreement,agreement (marker),agreement (marker),TRUE,4916,P,2pl,Atr,1sg,2,default,,,,ACT,
1704,kama1373,Kamayurá,4759,opo- ‘1>2p’ agreement,agreement (marker),agreement (marker),TRUE,4916,P,2pl,Atr,1pl.excl,2,default,,,,ACT,
1704,kama1373,Kamayurá,4761,i-/t-/h- ‘3Sp’ agreement,agreement (marker),agreement (marker),TRUE,4918,S,3sg,,,1017,default,,,,ACT,
1704,kama1373,Kamayurá,4761,i-/t-/h- ‘3Sp’ agreement,agreement (marker),agreement (marker),TRUE,4918,S,3pl,,,1017,default,,,,ACT,
1704,kama1373,Kamayurá,4762,S/A/P agreement,agreement (grammatical),agreement (syntax),TRUE,4919,S,,,,1017,default,,,,ACT,
1704,kama1373,Kamayurá,4762,S/A/P agreement,agreement (grammatical),agreement (syntax),TRUE,4919,S,,,,1,default,,,,ACT,
1704,kama1373,Kamayurá,4762,S/A/P agreement,agreement (grammatical),agreement (syntax),TRUE,4919,Atr,,,,2,default,,,,ACT,
1704,kama1373,Kamayurá,4762,S/A/P agreement,agreement (grammatical),agreement (syntax),TRUE,4919,P,,,,2,default,,,,ACT,
3249,awet1244,Awetí,4763,S/A/P agreement,agreement (grammatical),agreement (syntax),FALSE,4920,S,,,,1018,default,,,,ACT,
3249,awet1244,Awetí,4763,S/A/P agreement,agreement (grammatical),agreement (syntax),FALSE,4920,S,,,,1,default,,,,ACT,
3249,awet1244,Awetí,4763,S/A/P agreement,agreement (grammatical),agreement (syntax),FALSE,4920,Atr,,,,2,default,,,,ACT,
3249,awet1244,Awetí,4763,S/A/P agreement,agreement (grammatical),agreement (syntax),FALSE,4920,P,,,,2,default,,,,ACT,
3249,awet1244,Awetí,4764,i(t)- ‘1sP’ agreement,agreement (marker),agreement (marker),FALSE,4921,S,1sg,,,1018,default,,,,ACT,
3249,awet1244,Awetí,4764,i(t)- ‘1sP’ agreement,agreement (marker),agreement (marker),FALSE,4921,P,1sg,Atr,2sg,2,default,,,,ACT,
3249,awet1244,Awetí,4764,i(t)- ‘1sP’ agreement,agreement (marker),agreement (marker),FALSE,4921,P,1sg,Atr,2pl,2,default,,,,ACT,
3249,awet1244,Awetí,4764,i(t)- ‘1sP’ agreement,agreement (marker),agreement (marker),FALSE,4921,P,1sg,Atr,3sg,2,default,,,,ACT,
3249,awet1244,Awetí,4764,i(t)- ‘1sP’ agreement,agreement (marker),agreement (marker),FALSE,4921,P,1sg,Atr,3pl,2,default,,,,ACT,
3249,awet1244,Awetí,4765,kaj- ‘1inclP’ agreement,agreement (marker),agreement (marker),FALSE,4922,S,1pl.incl,,,1018,default,,,,ACT,
3249,awet1244,Awetí,4765,kaj- ‘1inclP’ agreement,agreement (marker),agreement (marker),FALSE,4922,P,1pl.incl,Atr,3sg,2,default,,,,ACT,
3249,awet1244,Awetí,4765,kaj- ‘1inclP’ agreement,agreement (marker),agreement (marker),FALSE,4922,P,1pl.incl,Atr,3pl,2,default,,,,ACT,
3249,awet1244,Awetí,4765,kaj- ‘1inclP’ agreement,agreement (marker),agreement (marker),FALSE,4922,S,1pl.incl,,,1,default,,,,ACT,
3249,awet1244,Awetí,4766,aʑo- ‘1exclA/P’ agreement,agreement (marker),agreement (marker),FALSE,4923,S,1pl.excl,,,1018,default,,,,ACT,
3249,awet1244,Awetí,4766,aʑo- ‘1exclA/P’ agreement,agreement (marker),agreement (marker),FALSE,4923,P,1pl.excl,Atr,2sg,2,default,,,,ACT,
3249,awet1244,Awetí,4766,aʑo- ‘1exclA/P’ agreement,agreement (marker),agreement (marker),FALSE,4923,P,1pl.excl,Atr,2pl,2,default,,,,ACT,
3249,awet1244,Awetí,4766,aʑo- ‘1exclA/P’ agreement,agreement (marker),agreement (marker),FALSE,4923,P,1pl.excl,Atr,3sg,2,default,,,,ACT,
3249,awet1244,Awetí,4766,aʑo- ‘1exclA/P’ agreement,agreement (marker),agreement (marker),FALSE,4923,P,1pl.excl,Atr,3pl,2,default,,,,ACT,
3249,awet1244,Awetí,4766,aʑo- ‘1exclA/P’ agreement,agreement (marker),agreement (marker),FALSE,4923,Atr,1pl.excl,P,2sg,2,default,,,,ACT,
3249,awet1244,Awetí,4766,aʑo- ‘1exclA/P’ agreement,agreement (marker),agreement (marker),FALSE,4923,Atr,1pl.excl,P,2pl,2,default,,,,ACT,
3249,awet1244,Awetí,4766,aʑo- ‘1exclA/P’ agreement,agreement (marker),agreement (marker),FALSE,4923,Atr,1pl.excl,P,3sg,2,default,,,,ACT,
3249,awet1244,Awetí,4766,aʑo- ‘1exclA/P’ agreement,agreement (marker),agreement (marker),FALSE,4923,Atr,1pl.excl,P,3pl,2,default,,,,ACT,
3249,awet1244,Awetí,4766,aʑo- ‘1exclA/P’ agreement,agreement (marker),agreement (marker),FALSE,4923,S,1pl.excl,,,1,default,,,,ACT,
3249,awet1244,Awetí,4767,e- ‘2sP’ agreement,agreement (marker),agreement (marker),FALSE,4924,S,2sg,,,1,default,,,,ACT,
3249,awet1244,Awetí,4767,e- ‘2sP’ agreement,agreement (marker),agreement (marker),FALSE,4924,S,2sg,,,1018,default,,,,ACT,
3249,awet1244,Awetí,4767,e- ‘2sP’ agreement,agreement (marker),agreement (marker),FALSE,4924,P,2sg,Atr,3sg,2,default,,,,ACT,
3249,awet1244,Awetí,4767,e- ‘2sP’ agreement,agreement (marker),agreement (marker),FALSE,4924,P,2sg,Atr,3pl,2,default,,,,ACT,
3249,awet1244,Awetí,4767,e- ‘2sP’ agreement,agreement (marker),agreement (marker),FALSE,4924,Atr,2sg,P,3sg,2,default,,,,ACT,
3249,awet1244,Awetí,4767,e- ‘2sP’ agreement,agreement (marker),agreement (marker),FALSE,4924,Atr,2sg,P,3pl,2,default,,,,ACT,
3249,awet1244,Awetí,4768,eɁi- ‘2pP’ agreement,agreement (marker),agreement (marker),FALSE,4925,P,2pl,Atr,3sg,2,default,,,,ACT,
3249,awet1244,Awetí,4768,eɁi- ‘2pP’ agreement,agreement (marker),agreement (marker),FALSE,4925,P,2pl,Atr,3pl,2,default,,,,ACT,
3249,awet1244,Awetí,4768,eɁi- ‘2pP’ agreement,agreement (marker),agreement (marker),FALSE,4925,S,2pl,,,1,default,,,,ACT,
3249,awet1244,Awetí,4768,eɁi- ‘2pP’ agreement,agreement (marker),agreement (marker),FALSE,4925,S,2pl,,,1018,default,,,,ACT,
3249,awet1244,Awetí,4769,wej- ‘3’ agreement,agreement (marker),agreement (marker),TRUE,4926,Atr,3sg,P,3pl,2,default,,,,ACT,
3249,awet1244,Awetí,4769,wej- ‘3’ agreement,agreement (marker),agreement (marker),TRUE,4926,Atr,3sg,P,3sg,2,default,,,,ACT,
3249,awet1244,Awetí,4769,wej- ‘3’ agreement,agreement (marker),agreement (marker),TRUE,4926,Atr,3pl,P,3pl,2,default,,,,ACT,
3249,awet1244,Awetí,4769,wej- ‘3’ agreement,agreement (marker),agreement (marker),TRUE,4926,Atr,3pl,P,3sg,2,default,,,,ACT,
3249,awet1244,Awetí,4770,pej- ‘2pA’ agreement,agreement (marker),agreement (marker),TRUE,4927,Atr,2pl,P,3sg,2,default,,,,ACT,
3249,awet1244,Awetí,4770,pej- ‘2pA’ agreement,agreement (marker),agreement (marker),TRUE,4927,Atr,2pl,P,3pl,2,default,,,,ACT,
3249,awet1244,Awetí,4771,ti- ‘1inclA’ agreement,agreement (marker),agreement (marker),TRUE,4929,Atr,1pl.incl,P,3sg,2,default,,,,ACT,
3249,awet1244,Awetí,4771,ti- ‘1inclA’ agreement,agreement (marker),agreement (marker),TRUE,4929,Atr,1pl.incl,P,3pl,2,default,,,,ACT,
3249,awet1244,Awetí,4772,a- ‘1sA’ agreement,agreement (marker),agreement (marker),TRUE,4930,Atr,1sg,P,2sg,2,default,,,,ACT,
3249,awet1244,Awetí,4772,a- ‘1sA’ agreement,agreement (marker),agreement (marker),TRUE,4930,Atr,1sg,P,2pl,2,default,,,,ACT,
3249,awet1244,Awetí,4772,a- ‘1sA’ agreement,agreement (marker),agreement (marker),TRUE,4930,Atr,1sg,P,3pl,2,default,,,,ACT,
3249,awet1244,Awetí,4772,a- ‘1sA’ agreement,agreement (marker),agreement (marker),TRUE,4930,Atr,1sg,P,3sg,2,default,,,,ACT,
3249,awet1244,Awetí,4772,a- ‘1sA’ agreement,agreement (marker),agreement (marker),TRUE,4930,S,1sg,,,1,default,,,,ACT,
3249,awet1244,Awetí,4773,o- ‘3Sa’ agreement,agreement (marker),agreement (marker),TRUE,4931,S,3sg,,,1,default,,,,ACT,
3249,awet1244,Awetí,4773,o- ‘3Sa’ agreement,agreement (marker),agreement (marker),TRUE,4931,S,3pl,,,1,default,,,,ACT,
3249,awet1244,Awetí,4774,i-/t- ‘3Sp’ agreement,agreement (marker),agreement (marker),FALSE,4932,S,3pl,,,1018,default,,,,ACT,
3249,awet1244,Awetí,4774,i-/t- ‘3Sp’ agreement,agreement (marker),agreement (marker),FALSE,4932,S,3pl,,,1018,default,,,,ACT,
549,latv1249,Latvian,4775,NOM case,case marker or adposition,case,TRUE,4933,S,,,,1,default,,main,,ACT,
549,latv1249,Latvian,4775,NOM case,case marker or adposition,case,TRUE,4933,Atr,,,,2,default,,main,,ACT,
549,latv1249,Latvian,4775,NOM case,case marker or adposition,case,TRUE,4933,P,N-fem549,,,2,default,,main,,ACT,
549,latv1249,Latvian,4775,NOM case,case marker or adposition,case,TRUE,4933,T,N-fem549,,,3,default,,main,,ACT,
549,latv1249,Latvian,4775,NOM case,case marker or adposition,case,TRUE,4933,P,3plPro-fem549,,,2,default,,main,,ACT,
549,latv1249,Latvian,4775,NOM case,case marker or adposition,case,TRUE,4933,T,3plPro-fem549,,,3,default,,main,,ACT,
549,latv1249,Latvian,4775,NOM case,case marker or adposition,case,TRUE,4933,P,2plPro,,,2,default,,main,,ACT,
549,latv1249,Latvian,4775,NOM case,case marker or adposition,case,TRUE,4933,T,2plPro,,,3,default,,main,,ACT,
549,latv1249,Latvian,4775,NOM case,case marker or adposition,case,TRUE,4933,Aditr,,,,3,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,P,N-masc549,,,2,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,T,N-masc549,,,3,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,P,3sgPro-fem549,,,2,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,P,3sgPro-masc549,,,2,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,P,3plPro-masc549,,,2,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,T,3sgPro-fem549,,,3,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,T,3plPro-masc549,,,3,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,T,3sgPro-masc549,,,3,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,P,1sgPro,,,2,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,P,1plPro,,,2,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,P,2sgPro,,,2,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,T,1sgPro,,,3,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,T,2sgPro,,,3,default,,main,,ACT,
549,latv1249,Latvian,4776,ACC case,case marker or adposition,case,TRUE,4935,T,1plPro,,,3,default,,main,,ACT,
549,latv1249,Latvian,4777,DAT case,case marker or adposition,case,TRUE,4934,G,,,,3,default,,main,,ACT,
1067,bret1244,Breton,4778,NOM case,case marker or adposition,case,TRUE,4937,S,,,,1,default,1067_NTOP,main,,ACT,
1067,bret1244,Breton,4778,NOM case,case marker or adposition,case,TRUE,4937,Atr,,,,2,default,1067_NTOP,main,,ACT,
1067,bret1244,Breton,4778,NOM case,case marker or adposition,case,TRUE,4937,Aditr,,,,3,default,1067_NTOP,main,,ACT,
1067,bret1244,Breton,4778,NOM case,case marker or adposition,case,TRUE,4937,P,N,,,2,default,1067_NTOP,main,,ACT,
1067,bret1244,Breton,4778,NOM case,case marker or adposition,case,TRUE,4937,T,N,,,3,default,1067_NTOP,main,,ACT,
1067,bret1244,Breton,4779,ACC case,case marker or adposition,case,TRUE,4938,P,Pro,,,2,default,1067_NTOP,main,,ACT,
1067,bret1244,Breton,4779,ACC case,case marker or adposition,case,TRUE,4938,T,Pro,,,3,default,1067_NTOP,main,,ACT,
1067,bret1244,Breton,4780,DAT case,case marker or adposition,case,TRUE,4939,G,,,,3,default,1067_NTOP,main,,ACT,
2900,aves1237,Avestan,4781,DAT case,case marker or adposition,case,TRUE,4942,G,,,,3,default,,main,,ACT,
2900,aves1237,Avestan,4782,S/A agreement,agreement (grammatical),agreement (syntax),TRUE,4943,S,,,,1,default,,main,,ACT,
2900,aves1237,Avestan,4782,S/A agreement,agreement (grammatical),agreement (syntax),TRUE,4943,Atr,,,,2,default,,main,,ACT,
2900,aves1237,Avestan,4782,S/A agreement,agreement (grammatical),agreement (syntax),TRUE,4943,Aditr,,,,3,default,,main,,ACT,
2900,aves1237,Avestan,4783,GEN case,case marker or adposition,case,TRUE,4944,P,,,,1020,default,,main,,ACT,
2900,aves1237,Avestan,4783,GEN case,case marker or adposition,case,TRUE,4944,P,,,,2,partitive,,main,,ACT,
2900,aves1237,Avestan,4783,GEN case,case marker or adposition,case,TRUE,4944,Atr,,,,1021,partitive,,main,,ACT,
25,nucl1235,Armenian (Eastern),4784,1s S/A agreement,agreement (marker),agreement (marker),TRUE,4945,S,1sg,,,1,default,,main,25_AOR,ACT,
