"LID","IndividualPredicateMeaning","PredicateSemanticMalchukovClass","ValClassLabel","ValClassDescription","ValClassDiscourseFreq","ValClassID","ValClassSize","PredicateSemanticClass"
373,"have","Malch_other","Ave PNOM","in inalienable possessive constructions","infrequent",957,"small (<10 verbs)","possession"
373,"come_in","Malch_motion","ANOM PLOC","Anom Pnə ‘in(to)’: ‘arrive to’, ‘return to’ (p. 71), ‘enter’ (p. 31), and apparently some other motion verbs, but not 'go' and 'come'","frequent",958,"medium (<20 verbs)","motion"
373,"come_to","Malch_motion","ANOM PLOC","Anom Pnə ‘in(to)’: ‘arrive to’, ‘return to’ (p. 71), ‘enter’ (p. 31), and apparently some other motion verbs, but not 'go' and 'come'","frequent",958,"medium (<20 verbs)","motion"
373,"return","Malch_motion","ANOM PLOC","Anom Pnə ‘in(to)’: ‘arrive to’, ‘return to’ (p. 71), ‘enter’ (p. 31), and apparently some other motion verbs, but not 'go' and 'come'","frequent",958,"medium (<20 verbs)","motion"
373,"bring","Malch_other","ANOM TACC  GLOC","Anom Pacc Gnə: ‘send to’ (p. 71), ‘put into’ (p. 28), ‘take smb somewhere’ (168)","frequent",959,"medium (<20 verbs)","send_carry_bring_take"
373,"put","Malch_other","ANOM TACC  GLOC","Anom Pacc Gnə: ‘send to’ (p. 71), ‘put into’ (p. 28), ‘take smb somewhere’ (168)","frequent",959,"medium (<20 verbs)","put_pour_spray_load_fill"
373,"send","Malch_other","ANOM TACC  GLOC","Anom Pacc Gnə: ‘send to’ (p. 71), ‘put into’ (p. 28), ‘take smb somewhere’ (168)","frequent",959,"medium (<20 verbs)","send_carry_bring_take"
1751,"feel_cold","Malch_sensation","Slat","Bodily sensation verbs:
’feel good’
’feel cold’
...","frequent",962,,"sensation"
1751,"feel_well","Malch_sensation","Slat","Bodily sensation verbs:
’feel good’
’feel cold’
...","frequent",962,,"sensation"
1751,"go","Malch_motion","Aabs Papudlat","Motion verbs:
mok’a		’go’
bot’q’a	’come’
... (“some others“)","very frequent",963,"small (<10 verbs)","motion"
1751,"come_to","Malch_motion","Aabs Papudlat","Motion verbs:
mok’a		’go’
bot’q’a	’come’
... (“some others“)","very frequent",963,"small (<10 verbs)","motion"
1751,"love","Malch_emotion","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","emotion"
1751,"forget","Malch_perception_cognition","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","cognition"
1751,"want","Malch_sensation","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","desideration"
1751,"say","Malch_other","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","communication"
1751,"know","Malch_perception_cognition","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","cognition"
1751,"hear","Malch_perception_cognition","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","perception"
1751,"see","Malch_perception_cognition","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","perception"
1751,"find","Malch_other","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","change_of_possession"
1751,"hate","Malch_emotion","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","emotion"
1751,"seem","Malch_other","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","seem"
1751,"get","Malch_other","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","change_of_possession"
1751,"understand","Malch_perception_cognition","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","cognition"
1751,"be_bored","Malch_emotion","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","emotion"
1751,"allow","Malch_other","Alat Pabs","“Affective constructions“:
goq-		’like, love’
-ak-		’see’
loqa		’get’
tuq-		’hear’
lokol-		’seem’
-us-		’find’
q’oč-		’want’
-iq’-		’know’
-ac-		’hate
λural-		’get bored’
č’al-		’inform’
bič’id-		’understand’
bulh-		’understand’
šuλ’-		’forget’
behid-		’permit’","very frequent",964,"medium (<20 verbs)","social_interaction"
1751,"look_at","Malch_perception_cognition","Aabs Pcontlat","un-		’talk to’
ixxid-		’scold’
guc’-		’look at’
tuq-		’listen to’","infrequent",965,"very small (<5 verbs)","perception"
1751,"speak","Malch_other","Aabs Pcontlat","un-		’talk to’
ixxid-		’scold’
guc’-		’look at’
tuq-		’listen to’","infrequent",965,"very small (<5 verbs)","communication"
1751,"listen_to","Malch_perception_cognition","Aabs Pcontlat","un-		’talk to’
ixxid-		’scold’
guc’-		’look at’
tuq-		’listen to’","infrequent",965,"very small (<5 verbs)","perception"
1751,"scold","Malch_other","Aabs Pcontlat","un-		’talk to’
ixxid-		’scold’
guc’-		’look at’
tuq-		’listen to’","infrequent",965,"very small (<5 verbs)","judge"
1751,"say","Malch_other","Aerg Pcontlat","iλ-		’say’
is-		’tell’
isxa 			’ask’
moł-		’teach’

 checked, ok","very frequent",966,"very small (<5 verbs)","communication"
1751,"ask","Malch_other","Aerg Pcontlat","iλ-		’say’
is-		’tell’
isxa 			’ask’
moł-		’teach’

 checked, ok","very frequent",966,"very small (<5 verbs)","communication"
1751,"teach","Malch_other","Aerg Pcontlat","iλ-		’say’
is-		’tell’
isxa 			’ask’
moł-		’teach’

 checked, ok","very frequent",966,"very small (<5 verbs)","communication"
1751,"feel_fear","Malch_emotion","Aabs Pcontess","-uλ’		’fear’
is-		’tell’
isxa 			’ask’
moł-		’teach’
AW: checked, ok",,967,,"emotion"
1751,"say","Malch_other","Aabs Pcontess","-uλ’		’fear’
is-		’tell’
isxa 			’ask’
moł-		’teach’
AW: checked, ok",,967,,"communication"
1751,"ask","Malch_other","Aabs Pcontess","-uλ’		’fear’
is-		’tell’
isxa 			’ask’
moł-		’teach’
AW: checked, ok",,967,,"communication"
1751,"teach","Malch_other","Aabs Pcontess","-uλ’		’fear’
is-		’tell’
isxa 			’ask’
moł-		’teach’
AW: checked, ok",,967,,"communication"
1751,"believe","Malch_perception_cognition","Aabs Psuperess","Psychological predicates:
buža			’believe’
rek’oq’aw eča	’be sorry for’
			’be content with’
			...
qwaqwaλ-		’laugh at’
č’iq-			’attack’","infrequent",968,"small (<10 verbs)","cognition"
1751,"laugh","Malch_other","Aabs Psuperess","Psychological predicates:
buža			’believe’
rek’oq’aw eča	’be sorry for’
			’be content with’
			...
qwaqwaλ-		’laugh at’
č’iq-			’attack’","infrequent",968,"small (<10 verbs)","laugh_wink"
1751,"feel_happy_(about)","Malch_emotion","Aabs Psuperess","Psychological predicates:
buža			’believe’
rek’oq’aw eča	’be sorry for’
			’be content with’
			...
qwaqwaλ-		’laugh at’
č’iq-			’attack’","infrequent",968,"small (<10 verbs)","emotion"
1751,"feel_sorry_about","Malch_emotion","Aabs Psuperess","Psychological predicates:
buža			’believe’
rek’oq’aw eča	’be sorry for’
			’be content with’
			...
qwaqwaλ-		’laugh at’
č’iq-			’attack’","infrequent",968,"small (<10 verbs)","emotion"
1751,"attack","Malch_other","Aabs Psuperess","Psychological predicates:
buža			’believe’
rek’oq’aw eča	’be sorry for’
			’be content with’
			...
qwaqwaλ-		’laugh at’
č’iq-			’attack’","infrequent",968,"small (<10 verbs)","fight"
1751,"help","Malch_other","Aerg Plat","kumak	’help’","infrequent",969,"very small (<5 verbs)","help"
1751,"have","Malch_other","Acont/gen Pabs","-eč-		’be’ > ’have’","very frequent",970,"very small (<5 verbs)","possession"
1751,"wait_for","Malch_pursuit","Aabs Pinterterm","-eč-		’be’ > ’wait’","infrequent",971,"very small (<5 verbs)","persuit"
1751,"touch","Malch_contact","Aerg Gcont Tabs","Contact predicates:
-exex-		’touch with’
-ek’w-		’hit with’
...","very infrequent",972,"small (<10 verbs)","touch"
1751,"hit","Malch_contact","Aerg Gcont Tabs","Contact predicates:
-exex-		’touch with’
-ek’w-		’hit with’
...","very infrequent",972,"small (<10 verbs)","hit"
1751,"bring","Malch_other","Aerg Gapudlat Tabs","Temporary transfer:
iλ-		’give’ (>1/2)
tuλ-		’give’ (>3)
-enq’-		’bring’
-ešt’-		’send’
-ot’ok’-	’carry’
kul-		’throw’","infrequent",973,"small (<10 verbs)","send_carry_bring_take"
1751,"throw","Malch_other","Aerg Gapudlat Tabs","Temporary transfer:
iλ-		’give’ (>1/2)
tuλ-		’give’ (>3)
-enq’-		’bring’
-ešt’-		’send’
-ot’ok’-	’carry’
kul-		’throw’","infrequent",973,"small (<10 verbs)","put_pour_spray_load_fill"
1751,"send","Malch_other","Aerg Gapudlat Tabs","Temporary transfer:
iλ-		’give’ (>1/2)
tuλ-		’give’ (>3)
-enq’-		’bring’
-ešt’-		’send’
-ot’ok’-	’carry’
kul-		’throw’","infrequent",973,"small (<10 verbs)","send_carry_bring_take"
1751,"give","Malch_other","Aerg Gapudlat Tabs","Temporary transfer:
iλ-		’give’ (>1/2)
tuλ-		’give’ (>3)
-enq’-		’bring’
-ešt’-		’send’
-ot’ok’-	’carry’
kul-		’throw’","infrequent",973,"small (<10 verbs)","change_of_possession"
1751,"feel_cold","Malch_sensation","Vno_agr","Bodily sensation verbs:
’feel good’
’feel cold’
...","frequent",974,,"sensation"
1751,"feel_well","Malch_sensation","Vno_agr","Bodily sensation verbs:
’feel good’
’feel cold’
...","frequent",974,,"sensation"
1234,"go","Malch_motion","Ploc","panow ‘go’","very frequent",975,"very small (<5 verbs)","motion"
1234,"come_to","Malch_motion","Ploc","panow ‘go’","very frequent",975,"very small (<5 verbs)","motion"
1467,"bring","Malch_other","Acom Tabs Gobl","fano		‘go’ > ‘take’
vau		‘come’ > ‘bring’","frequent",976,"very small (<5 verbs)","send_carry_bring_take"
1467,"have","Malch_other","Acom Pabs","tele			‘run’ > ‘steal’
ttolo			‘crawl’
kkefu				‘fast’
tipa			‘stroll’
fepaki			‘collide, run into’
poko			‘strike’
(faka)feagai		‘face’
(faka)fetaui		‘meet’
nofo			‘stay, live’ > ‘have’ (temporary)","frequent",977,"small (<10 verbs)","possession"
1467,"meet","Malch_contact","Acom Pabs","tele			‘run’ > ‘steal’
ttolo			‘crawl’
kkefu				‘fast’
tipa			‘stroll’
fepaki			‘collide, run into’
poko			‘strike’
(faka)feagai		‘face’
(faka)fetaui		‘meet’
nofo			‘stay, live’ > ‘have’ (temporary)","frequent",977,"small (<10 verbs)","social_interaction"
1467,"hit","Malch_contact","Acom Pabs","tele			‘run’ > ‘steal’
ttolo			‘crawl’
kkefu				‘fast’
tipa			‘stroll’
fepaki			‘collide, run into’
poko			‘strike’
(faka)feagai		‘face’
(faka)fetaui		‘meet’
nofo			‘stay, live’ > ‘have’ (temporary)","frequent",977,"small (<10 verbs)","hit"
1467,"steal","Malch_other","Acom Pabs","tele			‘run’ > ‘steal’
ttolo			‘crawl’
kkefu				‘fast’
tipa			‘stroll’
fepaki			‘collide, run into’
poko			‘strike’
(faka)feagai		‘face’
(faka)fetaui		‘meet’
nofo			‘stay, live’ > ‘have’ (temporary)","frequent",977,"small (<10 verbs)","remove_wipe_clear"
1467,"bump","Malch_contact","Acom Pabs","tele			‘run’ > ‘steal’
ttolo			‘crawl’
kkefu				‘fast’
tipa			‘stroll’
fepaki			‘collide, run into’
poko			‘strike’
(faka)feagai		‘face’
(faka)fetaui		‘meet’
nofo			‘stay, live’ > ‘have’ (temporary)","frequent",977,"small (<10 verbs)","hit"
1467,"face","Malch_other","Acom Pabs","tele			‘run’ > ‘steal’
ttolo			‘crawl’
kkefu				‘fast’
tipa			‘stroll’
fepaki			‘collide, run into’
poko			‘strike’
(faka)feagai		‘face’
(faka)fetaui		‘meet’
nofo			‘stay, live’ > ‘have’ (temporary)","frequent",977,"small (<10 verbs)",
1467,"forget","Malch_perception_cognition","Aobl Pabs","Experiencer verbs:
puli			‘forget’
galo			‘forget’
maalamalama	‘understand’
maaina		‘enlighten’
lagona			‘feel’
poko			‘strike’
…","infrequent",978,"small (<10 verbs)","cognition"
1467,"understand","Malch_perception_cognition","Aobl Pabs","Experiencer verbs:
puli			‘forget’
galo			‘forget’
maalamalama	‘understand’
maaina		‘enlighten’
lagona			‘feel’
poko			‘strike’
…","infrequent",978,"small (<10 verbs)","cognition"
1467,"hit","Malch_contact","Aobl Pabs","Experiencer verbs:
puli			‘forget’
galo			‘forget’
maalamalama	‘understand’
maaina		‘enlighten’
lagona			‘feel’
poko			‘strike’
…","infrequent",978,"small (<10 verbs)","hit"
1467,"feel","Malch_perception_cognition","Aobl Pabs","Experiencer verbs:
puli			‘forget’
galo			‘forget’
maalamalama	‘understand’
maaina		‘enlighten’
lagona			‘feel’
poko			‘strike’
…","infrequent",978,"small (<10 verbs)","perception"
1467,"feel_fear","Malch_emotion","Aabs Pobl","manako		‘wish, want’
kiloko			‘look at’
saalaga		‘look for’
ppoki			‘be afraid of’
patele			‘touch’
fakalogo		‘listen’
fesoasoani			‘help’
maalamalama	‘understand’ > ‘believe’","very frequent",979,"medium (<20 verbs)","emotion"
1467,"want","Malch_sensation","Aabs Pobl","manako		‘wish, want’
kiloko			‘look at’
saalaga		‘look for’
ppoki			‘be afraid of’
patele			‘touch’
fakalogo		‘listen’
fesoasoani			‘help’
maalamalama	‘understand’ > ‘believe’","very frequent",979,"medium (<20 verbs)","desideration"
1467,"look_for","Malch_pursuit","Aabs Pobl","manako		‘wish, want’
kiloko			‘look at’
saalaga		‘look for’
ppoki			‘be afraid of’
patele			‘touch’
fakalogo		‘listen’
fesoasoani			‘help’
maalamalama	‘understand’ > ‘believe’","very frequent",979,"medium (<20 verbs)","persuit"
1467,"look_at","Malch_perception_cognition","Aabs Pobl","manako		‘wish, want’
kiloko			‘look at’
saalaga		‘look for’
ppoki			‘be afraid of’
patele			‘touch’
fakalogo		‘listen’
fesoasoani			‘help’
maalamalama	‘understand’ > ‘believe’","very frequent",979,"medium (<20 verbs)","perception"
